,Anbieter,Nachfrager,Netzwerkeffekte,Neue Anbieter,Neue Nachfrager,Abgewanderte Anbieter,Abgewanderte Nachfrager,Beitrittsrate Anbieter,Beitrittsrate Nachfrager
0,110,7788,4717.400000000001,0,0,0,0,0.015,0.02
1,111,7789,4717.733333333334,1,1,0,0,0.016717942949857654,0.023180183325050303
2,111,7791,4718.2,0,2,0,0,0.017983352797698006,0.025522656512410664
3,111,7792,4718.6,0,1,0,0,0.01853198913910148,0.026538268901979536
4,111,7794,4719.066666666667,0,2,0,0,0.01953367862518956,0.028392554110227848
5,111,7799,4719.828571428572,0,5,0,0,0.02170775768517797,0.0324171173091915
6,111,7804,4720.775,0,5,0,0,0.023610110745691276,0.03593867283110454
7,111,7808,4721.777777777777,0,4,0,0,0.025009304861783148,0.03852880179718725
8,111,7811,4722.76,0,3,0,0,0.02600552028420898,0.04037295365032013
9,111,7815,4723.781818181818,0,4,0,0,0.027276777902065168,0.042726251982191044
10,111,7818,4724.783333333334,0,3,0,0,0.02819414381723811,0.04442444096259009
11,111,7820,4725.723076923077,0,2,0,0,0.028790753234108877,0.045528859080349815
12,111,7824,4726.7,0,4,0,0,0.02995218335612923,0.04767884939729621
13,111,7825,4727.586666666667,0,1,0,0,0.03023647996424874,0.048205127253371075
14,111,7830,4728.55,0,5,0,0,0.031625576485339535,0.05077656397868512
15,111,7837,4729.64705882353,0,7,0,0,0.03349098823868967,0.054229735315281885
16,111,7842,4730.788888888888,0,5,0,0,0.034775179218277566,0.05660697533934894
17,111,7844,4731.873684210525,0,2,0,0,0.03527888066045479,0.05753940614407882
18,111,7850,4733.03,0,6,0,0,0.03675906497113227,0.060279460732741166
19,111,7857,4734.276190476191,0,7,0,0,0.03843322889667697,0.063378602179702
20,111,7863,4735.572727272727,0,6,0,0,0.0398283486047601,0.0659611887740139
21,112,7865,4736.826086956522,1,2,0,0,0.04043766467540405,0.06708912891178599
22,112,7869,4738.075,0,4,0,0,0.04134011105840187,0.068759699485273
23,112,7872,4739.295999999999,0,3,0,0,0.04200832868204217,0.0699966756865966
24,112,7878,4740.5615384615385,0,6,0,0,0.04332403539621418,0.07243225630550672
25,113,7881,4741.814814814815,1,3,0,0,0.044115291090484454,0.0738969953790469
26,113,7890,4743.171428571428,0,9,0,0,0.046019725496708616,0.07742240380010534
